"order_id","product_id","sales","quantity","discount","profit","shipping_cost"
CA-2014-127705,TEC-PH-10000347,2.97,1,0.40,-0.64,0.14
CA-2014-127712,OFF-SU-10002522,6.21,2,0.20,0.70,0.43
CA-2014-127726,OFF-AP-10002578,195.68,4,0.00,50.88,2.88
CA-2014-127726,OFF-FA-10000992,14.20,4,0.00,6.67,1.33
CA-2014-127782,FUR-FU-10001847,3.31,1,0.20,0.66,0.41
CA-2014-127782,OFF-AP-10001962,20.14,3,0.20,1.26,1.87
CA-2014-127782,OFF-EN-10003845,8.86,3,0.20,2.88,0.50
CA-2014-127782,TEC-PH-10001817,859.20,4,0.40,-186.16,60.09
CA-2014-127803,OFF-BI-10001787,26.16,4,0.00,12.82,2.22
CA-2014-127922,OFF-EN-10003068,15.84,2,0.20,5.54,1.47
CA-2014-127922,OFF-PA-10001204,8.45,2,0.20,2.64,0.15
CA-2014-127929,FUR-FU-10003708,181.95,3,0.00,38.21,10.20
CA-2014-128041,FUR-TA-10002607,283.56,4,0.00,45.37,56.77
CA-2014-128041,OFF-AP-10001005,314.60,4,0.00,103.82,34.60
CA-2014-128076,FUR-FU-10000293,210.58,2,0.00,12.63,18.46
CA-2014-128076,OFF-BI-10003638,30.96,2,0.20,10.06,0.96
CA-2014-128076,TEC-MA-10002109,239.98,2,0.20,39.00,12.98
CA-2014-128160,OFF-BI-10001510,36.67,2,0.20,11.46,3.08
CA-2014-128265,OFF-ST-10000142,1247.64,3,0.00,349.34,60.32
CA-2014-128300,OFF-BI-10001597,327.84,8,0.00,157.36,19.83
CA-2014-128300,TEC-PH-10002807,79.10,2,0.00,39.55,4.73
CA-2014-128328,OFF-BI-10001989,125.88,6,0.00,60.42,16.16
CA-2014-128328,OFF-LA-10003498,133.20,9,0.00,66.60,17.88
CA-2014-128328,TEC-AC-10001714,79.78,2,0.00,29.52,15.04
CA-2014-128335,OFF-EN-10001539,23.34,3,0.00,10.97,2.49
CA-2014-128335,OFF-PA-10004996,51.55,5,0.00,24.23,4.97
CA-2014-128363,FUR-CH-10002073,423.65,2,0.20,47.66,23.66
CA-2014-128363,FUR-FU-10003268,31.98,1,0.20,0.00,2.80
CA-2014-128363,OFF-AP-10001563,272.05,7,0.20,30.61,14.46
CA-2014-128363,OFF-BI-10001359,1614.58,6,0.70,-1237.85,67.68
CA-2014-128363,OFF-EN-10003845,14.76,5,0.20,4.80,0.92
CA-2014-128363,OFF-FA-10003495,24.32,5,0.20,9.12,1.86
CA-2014-128363,TEC-AC-10003709,1.58,2,0.20,0.48,0.10
CA-2014-128370,FUR-CH-10002602,362.35,3,0.20,27.18,59.01
CA-2014-128370,OFF-BI-10004140,7.18,2,0.20,2.25,0.94
CA-2014-128426,OFF-BI-10000756,4.24,5,0.80,-6.36,0.23
CA-2014-128475,TEC-AC-10000158,71.98,2,0.00,15.12,3.27
CA-2014-128629,FUR-FU-10000771,18.84,3,0.00,7.91,1.03
CA-2014-128699,TEC-AC-10001990,47.99,1,0.20,7.20,7.00
CA-2014-128734,FUR-CH-10001394,842.38,3,0.20,105.30,70.22
CA-2014-128734,FUR-FU-10001731,8.54,4,0.20,1.92,0.86
CA-2014-128755,OFF-PA-10000726,9.11,1,0.00,4.10,0.47
CA-2014-128755,OFF-PA-10004983,32.40,5,0.00,15.55,3.40
CA-2014-128755,OFF-ST-10001291,16.91,1,0.00,4.57,1.68
CA-2014-128755,OFF-ST-10003306,571.44,4,0.00,165.72,37.39
CA-2014-128769,OFF-AP-10001271,81.57,2,0.20,7.14,9.51
CA-2014-128783,FUR-FU-10003623,135.30,5,0.00,37.88,7.43
CA-2014-128783,TEC-AC-10002473,113.52,4,0.00,46.54,17.27
CA-2014-128853,FUR-CH-10004218,908.82,9,0.00,227.21,98.48
CA-2014-128944,FUR-CH-10000785,760.12,6,0.30,-43.44,119.73
CA-2014-128944,FUR-FU-10004909,38.78,3,0.20,7.27,6.84
CA-2014-128944,TEC-AC-10001553,122.33,9,0.20,1.53,13.65
CA-2014-128965,FUR-CH-10003774,218.35,3,0.20,-19.11,27.16
CA-2014-128965,OFF-FA-10001561,10.90,5,0.00,3.60,0.69
CA-2014-128965,OFF-LA-10001404,7.38,2,0.00,3.47,0.62
CA-2014-128965,OFF-LA-10003190,23.04,8,0.00,11.29,2.01
CA-2014-128965,OFF-PA-10004911,28.14,3,0.00,13.51,2.84
CA-2014-128965,TEC-AC-10001383,274.89,11,0.00,46.73,13.56
CA-2014-129000,OFF-ST-10001097,501.81,3,0.00,0.00,59.63
CA-2014-129021,FUR-FU-10001852,2.78,2,0.20,0.42,0.14
CA-2014-129021,OFF-AP-10003040,161.38,6,0.20,12.10,12.44
CA-2014-129021,OFF-PA-10000141,8.72,5,0.20,2.94,0.45
CA-2014-129021,OFF-PA-10000241,49.57,2,0.20,15.49,6.15
CA-2014-129021,TEC-PH-10001459,4367.90,13,0.20,327.59,609.44
CA-2014-129028,FUR-FU-10004006,127.95,3,0.00,21.75,20.29
CA-2014-129294,OFF-AP-10001154,140.67,3,0.00,54.86,14.92
CA-2014-129294,OFF-BI-10001757,19.68,5,0.20,6.89,2.27
CA-2014-129294,OFF-BI-10004236,70.46,6,0.20,22.90,9.45
CA-2014-129294,OFF-ST-10002615,310.12,2,0.00,80.63,26.14
CA-2014-129357,OFF-PA-10003228,440.19,9,0.00,206.89,73.29
CA-2014-129357,OFF-SU-10004498,64.40,5,0.00,1.93,4.00
CA-2014-129378,FUR-CH-10000553,108.61,4,0.20,9.50,3.70
CA-2014-129378,OFF-AP-10000576,241.96,2,0.00,60.49,41.79
CA-2014-129378,OFF-BI-10001922,61.78,13,0.20,20.85,8.74
CA-2014-129378,OFF-BI-10002012,1.44,1,0.20,0.50,0.28
CA-2014-129462,FUR-CH-10000665,301.96,2,0.00,90.59,19.74
CA-2014-129462,OFF-AP-10003884,180.66,3,0.00,50.58,5.35
CA-2014-129462,TEC-PH-10001557,191.98,2,0.00,51.83,1.17
CA-2014-129462,TEC-PH-10002085,65.99,1,0.00,17.16,5.79
CA-2014-129490,FUR-CH-10003298,419.14,4,0.20,-57.63,29.81
CA-2014-129567,OFF-BI-10000014,17.46,2,0.20,5.89,2.07
CA-2014-129581,TEC-PH-10001527,128.85,3,0.00,3.87,10.17
CA-2014-129707,OFF-AR-10000246,8.90,4,0.20,0.67,0.92
CA-2014-129805,FUR-FU-10001935,7.40,2,0.00,3.03,0.64
CA-2014-129833,OFF-BI-10004182,10.40,5,0.00,5.10,0.49
CA-2014-129833,OFF-PA-10000575,33.45,5,0.00,15.39,3.24
CA-2014-129910,OFF-ST-10003282,59.76,1,0.00,16.73,3.50
CA-2014-130036,OFF-PA-10000528,12.67,3,0.20,3.96,4.31
CA-2014-130036,TEC-AC-10001908,1119.89,14,0.20,209.98,212.12
CA-2014-130043,OFF-PA-10002230,31.87,8,0.20,11.55,4.40
CA-2014-130106,OFF-AR-10003651,9.84,3,0.00,2.85,1.66
CA-2014-130106,OFF-AR-10003732,2.78,1,0.00,0.72,0.33
CA-2014-130141,FUR-CH-10000749,579.14,4,0.20,-28.96,103.40
CA-2014-130141,OFF-BI-10000831,3.17,4,0.70,-2.53,0.75
CA-2014-130148,OFF-PA-10000551,31.08,6,0.00,15.23,3.36
CA-2014-130148,OFF-SU-10001574,7.30,2,0.00,2.19,0.55
CA-2014-130211,FUR-TA-10003748,248.98,2,0.00,54.78,35.13
CA-2014-130211,OFF-ST-10000129,333.09,3,0.00,23.32,58.90
CA-2014-130302,TEC-AC-10002001,895.94,7,0.20,190.39,41.84
CA-2014-130309,OFF-ST-10003208,544.38,3,0.00,157.87,62.79
CA-2014-130351,OFF-AP-10004532,61.44,3,0.00,16.59,17.40
CA-2014-130351,OFF-PA-10002137,38.90,5,0.00,17.51,4.07
CA-2014-130351,TEC-AC-10003832,99.39,3,0.00,40.75,4.48
CA-2014-130386,OFF-PA-10002749,16.06,3,0.20,5.82,2.45
CA-2014-130386,OFF-PA-10003823,223.06,9,0.20,69.71,31.24
CA-2014-130386,OFF-ST-10003716,540.05,3,0.20,-47.25,52.68
CA-2014-130505,FUR-TA-10001932,673.34,3,0.30,-76.95,56.90
CA-2014-130526,OFF-BI-10001524,33.57,8,0.80,-53.71,1.85
CA-2014-130631,FUR-FU-10004093,68.46,2,0.00,20.54,4.79
CA-2014-130631,OFF-FA-10000089,19.60,5,0.00,9.60,0.71
CA-2014-130715,OFF-FA-10000621,17.90,5,0.00,8.77,2.03
CA-2014-130764,FUR-BO-10003034,556.67,5,0.15,6.55,74.90
CA-2014-130764,TEC-PH-10003215,95.84,4,0.20,34.74,1.99
CA-2014-130771,OFF-FA-10003059,2.90,2,0.20,0.47,0.14
CA-2014-130771,TEC-PH-10002496,124.79,1,0.20,15.60,1.68
CA-2014-130834,OFF-PA-10003673,16.27,3,0.20,5.29,0.09
CA-2014-130841,OFF-BI-10000145,9.98,4,0.20,3.62,1.08
CA-2014-130841,OFF-ST-10001580,14.98,1,0.00,4.19,1.62
CA-2014-130841,TEC-PH-10001817,1145.60,4,0.20,100.24,144.85
CA-2014-130904,OFF-AR-10000127,20.99,8,0.20,2.36,2.28
CA-2014-130904,OFF-AR-10000422,1.75,1,0.20,0.15,0.13
CA-2014-130967,TEC-PH-10004896,53.98,3,0.40,-10.80,2.22
CA-2014-131016,OFF-AR-10000122,8.93,2,0.20,0.56,0.10
CA-2014-131016,OFF-ST-10000352,47.58,2,0.20,-2.97,6.97
CA-2014-131037,FUR-TA-10001768,210.01,1,0.20,2.63,65.94
CA-2014-131156,FUR-FU-10001940,25.47,4,0.20,7.64,1.58
CA-2014-131212,OFF-BI-10000145,14.98,6,0.20,5.43,1.15
CA-2014-131212,OFF-BI-10001617,24.82,3,0.20,8.38,2.02
CA-2014-131233,FUR-BO-10003441,242.35,3,0.20,9.09,7.82
CA-2014-131233,OFF-BI-10000829,10.78,3,0.20,3.50,1.01
CA-2014-131254,FUR-CH-10003774,191.06,3,0.30,-46.40,2.25
CA-2014-131254,OFF-AR-10003876,13.04,5,0.20,3.91,3.60
CA-2014-131254,OFF-BI-10003527,1525.19,6,0.80,-2287.78,263.47
CA-2014-131282,OFF-AR-10003087,7.12,5,0.20,0.71,0.78
CA-2014-131282,OFF-BI-10004632,243.99,4,0.80,-426.99,18.21
CA-2014-131303,OFF-LA-10001074,62.65,5,0.00,29.45,9.13
CA-2014-131366,OFF-PA-10000675,229.54,7,0.20,83.21,16.47
CA-2014-131366,TEC-PH-10003437,89.99,2,0.40,-15.00,7.01
CA-2014-131492,FUR-FU-10003878,30.56,2,0.00,10.39,3.14
CA-2014-131492,FUR-TA-10003837,24.37,2,0.20,-3.35,0.79
CA-2014-131492,OFF-EN-10002973,8.96,2,0.00,4.30,0.62
CA-2014-131492,OFF-LA-10001641,31.50,10,0.00,15.12,2.24
CA-2014-131618,OFF-BI-10000546,2.30,4,0.80,-3.57,0.39
CA-2014-131618,OFF-BI-10001294,9.36,4,0.80,-16.38,2.10
CA-2014-131618,OFF-PA-10001892,12.22,2,0.20,4.43,1.76
CA-2014-131625,FUR-FU-10004960,114.90,5,0.00,39.07,4.91
CA-2014-131632,OFF-AR-10003651,5.25,2,0.20,0.59,0.26
CA-2014-131653,OFF-LA-10001045,5.22,2,0.00,2.40,0.65
CA-2014-131695,FUR-FU-10002045,22.23,1,0.00,9.78,1.18
CA-2014-131695,OFF-ST-10001476,248.57,7,0.00,67.11,11.14
CA-2014-131807,FUR-CH-10001190,435.17,4,0.20,-59.84,27.04
CA-2014-131807,FUR-FU-10004666,72.90,5,0.00,26.97,4.98
CA-2014-131807,FUR-TA-10004086,206.35,3,0.20,5.16,12.23
CA-2014-131807,OFF-AP-10004052,15.80,4,0.00,4.11,0.71
CA-2014-131807,OFF-FA-10002780,14.90,5,0.00,6.85,1.77
CA-2014-131807,TEC-PH-10000702,7.99,1,0.20,2.70,0.59
CA-2014-131828,FUR-CH-10004495,963.14,4,0.20,108.35,152.43
CA-2014-131828,TEC-PH-10002923,88.78,3,0.20,7.77,10.86
CA-2014-131954,FUR-BO-10001619,84.98,1,0.00,18.70,11.87
CA-2014-131954,OFF-BI-10000138,18.72,5,0.20,6.55,2.70
CA-2014-131954,OFF-BI-10003291,27.94,4,0.20,9.43,4.39
CA-2014-131954,OFF-BI-10003982,99.70,6,0.20,33.65,9.95
CA-2014-131954,OFF-ST-10000736,242.94,3,0.00,9.72,38.48
CA-2014-131954,TEC-AC-10003610,179.97,3,0.00,86.39,22.60
CA-2014-132122,OFF-ST-10003692,228.92,5,0.20,14.31,11.53
CA-2014-132178,OFF-ST-10000025,763.44,8,0.00,45.81,50.46
CA-2014-132178,OFF-ST-10000464,69.52,2,0.00,19.47,4.22
CA-2014-132185,OFF-AP-10001205,43.58,1,0.20,4.36,3.06
CA-2014-132185,OFF-AR-10000422,8.76,5,0.20,0.77,0.67
CA-2014-132199,FUR-FU-10004245,32.45,2,0.20,7.30,1.54
CA-2014-132199,FUR-TA-10003748,373.47,5,0.40,-112.04,29.59
CA-2014-132199,OFF-BI-10002133,64.20,5,0.70,-44.94,3.02
CA-2014-132199,OFF-BI-10003684,26.39,4,0.70,-17.59,2.97
CA-2014-132199,OFF-FA-10002280,8.00,2,0.20,2.80,0.23
CA-2014-132213,OFF-AR-10001958,67.92,5,0.20,6.79,5.91
CA-2014-132213,OFF-AR-10004078,42.05,9,0.20,5.26,3.71
CA-2014-132234,FUR-FU-10001290,547.30,13,0.00,175.14,44.49
CA-2014-132262,TEC-AC-10000158,71.98,2,0.00,15.12,12.12
CA-2014-132262,TEC-AC-10000303,79.98,2,0.00,26.39,1.96
CA-2014-132290,FUR-TA-10002228,933.41,4,0.30,-173.35,48.78
CA-2014-132339,OFF-BI-10003925,387.99,1,0.00,182.36,16.39
CA-2014-132346,OFF-AP-10000696,100.94,7,0.00,33.31,5.79
CA-2014-132353,TEC-PH-10004536,323.98,3,0.20,20.25,54.02
CA-2014-132430,FUR-FU-10003577,45.89,4,0.20,9.18,13.75
CA-2014-132437,OFF-ST-10001031,65.12,4,0.00,16.93,9.01
CA-2014-132521,OFF-AP-10002191,119.96,2,0.00,33.59,29.50
CA-2014-132521,OFF-BI-10000404,6.88,1,0.20,2.32,2.27
CA-2014-132521,OFF-ST-10001325,31.44,3,0.00,8.49,9.57
CA-2014-132584,OFF-ST-10000344,53.72,4,0.00,13.97,6.31
CA-2014-132619,OFF-ST-10001511,193.95,3,0.00,9.70,12.65
CA-2014-132647,OFF-PA-10001838,11.76,2,0.00,5.76,1.37
CA-2014-132647,OFF-ST-10003123,166.45,5,0.00,39.95,9.34
CA-2014-132682,OFF-PA-10000474,85.06,3,0.20,28.71,9.31
CA-2014-132682,OFF-SU-10004231,23.76,3,0.20,2.08,5.34
CA-2014-132682,TEC-PH-10004042,381.58,3,0.20,28.62,83.87
CA-2014-132738,OFF-EN-10001141,8.78,1,0.20,3.18,1.15
CA-2014-132738,OFF-PA-10001752,7.97,2,0.20,2.89,0.98
CA-2014-132934,OFF-BI-10001098,51.31,3,0.20,18.60,3.01
CA-2014-132934,TEC-AC-10000927,149.95,5,0.00,15.00,12.80
CA-2014-132955,OFF-BI-10002735,102.93,3,0.00,48.38,10.46
CA-2014-132976,OFF-LA-10002043,24.84,3,0.20,8.69,2.43
CA-2014-132976,OFF-PA-10000673,11.65,2,0.20,4.08,1.95
CA-2014-132976,OFF-PA-10004470,18.18,4,0.20,5.91,2.39
CA-2014-132976,OFF-ST-10000876,59.71,6,0.20,5.97,5.25
CA-2014-133004,OFF-AP-10002439,638.73,9,0.00,166.07,43.97
CA-2014-133046,FUR-FU-10001940,23.88,3,0.00,10.51,2.35
CA-2014-133046,OFF-PA-10002787,12.96,2,0.00,6.22,1.16
CA-2014-133046,OFF-PA-10003883,26.20,4,0.00,12.05,1.58
CA-2014-133046,TEC-AC-10000991,234.95,5,0.00,32.89,0.75
CA-2014-133067,OFF-BI-10002897,2.20,2,0.70,-1.54,0.11
CA-2014-133067,OFF-BI-10003694,9.40,3,0.70,-7.52,0.62
CA-2014-133074,OFF-PA-10004082,55.86,7,0.00,27.93,3.28
CA-2014-133095,OFF-BI-10002353,108.08,7,0.00,54.04,12.19
CA-2014-133095,OFF-BI-10004141,9.54,3,0.00,4.39,3.36
CA-2014-133102,FUR-CH-10002017,74.59,4,0.30,-2.13,2.72
CA-2014-133102,FUR-FU-10003247,16.78,2,0.60,-22.24,1.24
CA-2014-133102,OFF-AP-10001563,38.86,4,0.80,-99.10,3.94
CA-2014-133102,OFF-AR-10003183,8.02,3,0.20,1.00,0.08
CA-2014-133102,OFF-SU-10000432,5.55,2,0.20,-1.04,0.39
CA-2014-133207,TEC-PH-10004100,57.57,4,0.20,5.76,0.92
CA-2014-133235,TEC-PH-10002660,271.96,5,0.20,17.00,19.04
CA-2014-133249,FUR-FU-10001588,145.90,5,0.00,62.74,44.85
CA-2014-133256,OFF-AR-10003158,15.92,4,0.00,5.41,1.23
CA-2014-133256,OFF-PA-10001622,4.54,1,0.00,2.04,0.86
CA-2014-133256,TEC-PH-10002660,543.92,8,0.00,135.98,171.35
CA-2014-133263,OFF-BI-10000474,64.12,4,0.00,30.78,14.32
CA-2014-133263,OFF-BI-10001153,34.54,1,0.00,17.27,6.05
CA-2014-133263,TEC-CO-10001449,2999.95,5,0.00,1439.98,439.69
CA-2014-133333,OFF-PA-10002377,22.72,4,0.00,10.22,1.85
CA-2014-133431,OFF-BI-10000605,15.24,5,0.20,5.14,0.68
CA-2014-133431,OFF-PA-10002615,13.23,3,0.00,6.09,1.22
CA-2014-133487,OFF-AP-10001271,152.94,3,0.00,41.29,27.79
CA-2014-133501,OFF-PA-10004888,5.18,1,0.20,1.81,0.35
CA-2014-133620,OFF-ST-10004634,11.21,1,0.00,3.36,0.93
CA-2014-133641,OFF-EN-10004955,48.69,9,0.00,23.86,3.51
CA-2014-133648,OFF-AR-10002257,5.34,2,0.20,0.73,0.30
CA-2014-133648,OFF-FA-10004395,11.30,3,0.20,-2.12,0.56
CA-2014-133648,OFF-LA-10003923,71.04,6,0.20,26.64,4.45
CA-2014-133718,OFF-BI-10003429,15.19,3,0.20,5.51,4.13
CA-2014-133718,OFF-PA-10002689,58.32,9,0.00,27.99,7.82
CA-2014-133823,OFF-BI-10000962,26.03,2,0.20,9.44,2.72
CA-2014-133823,OFF-LA-10004545,37.59,3,0.00,17.67,1.16
CA-2014-133823,OFF-PA-10002870,37.44,6,0.00,16.85,10.34
CA-2014-133865,TEC-CO-10001046,3359.95,6,0.20,1049.99,400.60
CA-2014-133928,OFF-BI-10001525,4.57,4,0.70,-3.81,0.28
CA-2014-134096,OFF-BI-10004002,15.57,3,0.70,-11.42,1.02
CA-2014-134096,TEC-PH-10000526,383.96,5,0.20,38.40,40.25
CA-2014-134152,OFF-AR-10004062,31.44,3,0.00,7.86,1.37
CA-2014-134152,TEC-AC-10004510,98.16,6,0.00,9.82,4.74
CA-2014-134173,OFF-PA-10004355,20.74,4,0.20,7.26,1.23
CA-2014-134194,OFF-AR-10001615,31.74,2,0.20,2.38,2.52
CA-2014-134194,OFF-BI-10001116,3.17,3,0.80,-5.07,0.18
CA-2014-134194,OFF-BI-10001597,40.98,5,0.80,-65.57,4.14
CA-2014-134194,OFF-BI-10003684,39.58,9,0.80,-59.37,3.12
CA-2014-134194,OFF-SU-10000946,44.69,7,0.20,5.03,6.61
CA-2014-134285,OFF-FA-10000611,3.55,3,0.20,1.24,0.25
CA-2014-134285,OFF-PA-10000304,15.55,3,0.20,5.44,0.42
CA-2014-134306,OFF-AR-10001374,12.96,2,0.00,4.15,1.06
CA-2014-134306,OFF-AR-10004027,7.56,3,0.00,3.10,0.21
CA-2014-134306,OFF-PA-10000249,24.56,2,0.00,11.54,1.35
CA-2014-134404,OFF-AR-10004441,13.25,4,0.20,3.64,2.90
CA-2014-134404,TEC-PH-10000576,164.39,2,0.40,-35.62,14.67
CA-2014-134418,OFF-AR-10004441,12.42,3,0.00,5.22,1.14
CA-2014-134439,OFF-PA-10004082,15.96,2,0.00,7.98,0.63
CA-2014-134495,FUR-CH-10003774,218.35,3,0.20,-19.11,8.86
CA-2014-134495,OFF-AP-10002222,20.81,3,0.20,1.82,1.54
CA-2014-134495,OFF-LA-10000262,6.26,3,0.20,2.04,0.45
CA-2014-134495,TEC-PH-10004897,23.98,3,0.20,-5.69,1.13
CA-2014-134565,FUR-BO-10001519,174.42,3,0.00,41.86,9.29
CA-2014-134565,OFF-BI-10001759,18.29,6,0.20,6.63,1.42
CA-2014-134565,OFF-PA-10004243,37.94,2,0.00,18.21,3.72
CA-2014-134565,OFF-ST-10004804,102.96,2,0.00,1.03,7.80
CA-2014-134565,TEC-MA-10001570,385.80,5,0.20,130.21,27.21
CA-2014-134607,OFF-ST-10002214,22.58,2,0.00,5.87,4.79
CA-2014-134635,OFF-PA-10002254,79.14,3,0.00,36.40,17.50
CA-2014-134649,OFF-AR-10001547,15.47,7,0.00,4.18,1.62
CA-2014-134649,OFF-BI-10001890,7.16,2,0.00,3.44,0.12
CA-2014-134796,TEC-PH-10003505,148.48,2,0.20,16.70,11.70
CA-2014-134810,FUR-CH-10001270,207.00,3,0.20,25.88,63.05
CA-2014-134810,OFF-EN-10002504,65.23,3,0.20,22.02,9.06
CA-2014-134838,FUR-FU-10004018,44.67,3,0.00,12.06,9.84
CA-2014-134838,OFF-AR-10000634,12.84,3,0.00,3.47,0.83
CA-2014-134845,OFF-BI-10000773,12.03,5,0.70,-9.22,1.04
CA-2014-134845,OFF-BI-10001543,21.59,2,0.70,-15.84,2.77
CA-2014-134845,OFF-BI-10003355,8.96,6,0.70,-6.57,0.51
CA-2014-134845,OFF-PA-10002005,20.74,4,0.20,7.26,0.98
CA-2014-134845,TEC-MA-10000822,2549.99,5,0.70,-3399.98,120.31
CA-2014-134880,OFF-PA-10004039,44.78,1,0.20,16.23,2.53
CA-2014-134915,FUR-CH-10004875,113.89,2,0.20,9.97,24.05
CA-2014-134915,FUR-FU-10000305,113.57,2,0.20,-5.68,17.85
CA-2014-134915,OFF-PA-10002160,23.12,5,0.20,8.38,2.35
CA-2014-134915,TEC-AC-10001266,41.60,4,0.20,13.00,1.95
CA-2014-134915,TEC-PH-10000347,7.92,2,0.20,0.69,1.53
CA-2014-134915,TEC-PH-10001459,671.98,2,0.20,50.40,116.77
CA-2014-134978,OFF-BI-10003274,15.92,5,0.20,5.37,3.08
CA-2014-135034,TEC-PH-10003931,95.98,2,0.20,6.00,9.23
CA-2014-135069,FUR-FU-10003878,36.67,3,0.20,6.42,3.14
CA-2014-135069,OFF-AP-10000026,195.10,4,0.20,21.95,16.96
CA-2014-135076,FUR-CH-10003774,436.70,6,0.20,-38.21,41.08
CA-2014-135111,OFF-AR-10004707,2.48,1,0.00,0.87,0.15
CA-2014-135111,OFF-BI-10004040,25.90,5,0.00,12.69,1.80
CA-2014-135167,OFF-AR-10002399,4.26,1,0.00,1.75,0.29
CA-2014-135279,OFF-AR-10004344,35.97,3,0.00,9.71,8.05
CA-2014-135279,OFF-LA-10001613,8.64,3,0.00,4.23,1.79
CA-2014-135279,OFF-LA-10004055,9.82,2,0.00,4.81,1.61
CA-2014-135279,OFF-PA-10001281,191.60,4,0.00,91.97,42.83
CA-2014-135279,OFF-PA-10004621,12.96,2,0.00,6.22,1.23
CA-2014-135279,OFF-ST-10001097,501.81,3,0.00,0.00,53.87
CA-2014-135307,FUR-FU-10001290,126.30,3,0.00,40.42,44.37
CA-2014-135307,TEC-AC-10002399,38.04,2,0.00,12.17,1.66
CA-2014-135377,FUR-BO-10004015,287.98,3,0.20,7.20,17.81
CA-2014-135419,FUR-TA-10001086,486.37,4,0.20,36.48,48.50
CA-2014-135587,OFF-AP-10004540,320.64,4,0.00,89.78,33.76
CA-2014-135587,TEC-AC-10001266,52.00,4,0.00,23.40,6.94
CA-2014-135650,OFF-ST-10001809,143.73,2,0.20,-32.34,20.44
CA-2014-135692,FUR-BO-10002268,220.27,4,0.32,-42.11,20.55
CA-2014-135692,OFF-LA-10001158,33.12,4,0.20,11.59,3.88
CA-2014-135783,FUR-FU-10000794,18.28,2,0.00,6.22,1.74
CA-2014-135860,OFF-BI-10003274,15.92,4,0.00,7.48,1.37
CA-2014-135860,OFF-FA-10000134,52.29,9,0.00,16.21,1.98
CA-2014-135860,OFF-ST-10000642,83.92,4,0.00,5.87,4.00
CA-2014-135860,OFF-ST-10001522,91.99,1,0.00,3.68,4.60
CA-2014-135860,TEC-PH-10001700,131.98,2,0.00,35.63,11.59
CA-2014-135909,OFF-BI-10003527,5083.96,5,0.20,1906.49,867.69
CA-2014-135909,TEC-AC-10002335,209.94,6,0.00,39.89,21.28
CA-2014-135909,TEC-PH-10003187,31.98,2,0.20,-8.00,5.84
CA-2014-135937,FUR-FU-10002253,68.70,2,0.20,16.32,7.59
CA-2014-135937,FUR-TA-10001039,386.91,9,0.50,-185.72,44.06
CA-2014-135937,OFF-EN-10004846,10.64,5,0.20,3.86,1.46
CA-2014-135937,OFF-ST-10000563,51.17,2,0.20,-6.40,4.93
CA-2014-135937,TEC-AC-10001114,31.99,1,0.20,4.80,4.76
CA-2014-135937,TEC-PH-10004447,333.58,3,0.20,25.02,42.91
CA-2014-136000,OFF-BI-10004828,40.18,3,0.20,14.56,9.38
CA-2014-136007,OFF-FA-10002701,8.40,5,0.00,0.34,1.32
CA-2014-136007,TEC-PH-10003589,71.96,5,0.20,25.19,9.74
CA-2014-136063,OFF-AR-10000823,10.19,7,0.20,1.02,0.59
CA-2014-136238,OFF-PA-10004285,16.03,3,0.20,5.61,1.34
CA-2014-136308,TEC-MA-10000488,1919.98,3,0.20,216.00,282.43
CA-2014-136350,FUR-CH-10001891,172.76,2,0.10,32.63,23.84
CA-2014-136350,FUR-FU-10003601,276.69,3,0.00,49.80,42.07
CA-2014-136364,FUR-FU-10002501,91.01,9,0.20,19.34,8.08
CA-2014-136364,TEC-PH-10003885,39.59,1,0.40,-7.26,0.99
CA-2014-136448,FUR-FU-10003832,22.51,3,0.20,2.25,5.83
CA-2014-136448,OFF-BI-10001359,538.19,2,0.70,-412.62,209.30
CA-2014-136448,OFF-BI-10002393,3.44,2,0.70,-2.76,1.31
CA-2014-136448,TEC-AC-10001109,71.98,3,0.20,19.79,16.53
CA-2014-136448,TEC-AC-10003628,47.98,2,0.20,14.40,13.56
CA-2014-136497,OFF-BI-10001553,13.71,5,0.70,-10.05,0.54
CA-2014-136511,OFF-SU-10003505,347.58,3,0.00,17.38,61.58
CA-2014-136539,FUR-BO-10004709,78.85,2,0.32,-11.60,1.55
CA-2014-136539,OFF-AR-10001958,27.17,2,0.20,2.72,1.33
CA-2014-136609,OFF-PA-10004381,115.30,3,0.20,40.35,9.69
CA-2014-136623,OFF-BI-10003708,29.80,5,0.20,9.31,1.15
CA-2014-136623,TEC-PH-10000004,71.95,6,0.20,5.40,5.51
CA-2014-136651,FUR-FU-10002445,66.36,7,0.00,26.54,6.75
CA-2014-136651,FUR-FU-10004864,24.14,2,0.00,7.97,6.05
CA-2014-136651,OFF-BI-10003638,92.88,6,0.20,30.19,11.02
CA-2014-136672,TEC-AC-10004510,49.08,3,0.00,4.91,3.09
CA-2014-136826,OFF-AR-10003602,14.02,3,0.20,4.73,1.34
CA-2014-136875,OFF-PA-10000357,166.44,3,0.00,79.89,36.43
CA-2014-136882,FUR-FU-10003664,477.30,5,0.00,138.42,40.73
CA-2014-137001,OFF-AR-10001231,14.70,7,0.00,4.12,0.39
CA-2014-137022,OFF-ST-10001963,811.28,8,0.00,24.34,50.71
CA-2014-137085,OFF-BI-10000632,312.55,9,0.20,101.58,14.47
CA-2014-137099,TEC-PH-10002496,374.38,3,0.20,46.80,26.19
